facility_key,service_name,state,provider_type,size,overall_stars,outcome_composite,predicted_outcome,residual,rating_classification,is_statistical_outlier,quality_measures_stars,compliance_stars,persistent_food_failure,high_compliance_dignity_gap,adequately_staffed_poor_outcomes,understaffed_good_outcomes,five_star_low_qm,is_hidden_champion
Regis Hornsby | Regis Aged Care Pty Ltd,Regis Hornsby,NSW,Private for Profit,Medium,3.0,-0.288660493583655,-0.1719882124381784,-0.11667228114547656,Aligned,False,3.0,5.0,False,False,False,False,False,False
Adina Care Cootamundra | Cootamundra Health Care Co-operative Limited,Adina Care Cootamundra,NSW,Not for Profit,Medium,3.0,-0.32540627222349666,-0.1719882124381784,-0.15341805978531825,Aligned,False,3.0,4.0,False,False,False,False,False,False
Navorina Nursing Home | The Deniliquin Nursing Home Foundation Ltd,Navorina Nursing Home,NSW,Not for Profit,Small,3.0,-0.9593505787183036,-0.1719882124381784,-0.7873623662801252,Potentially over-rated,False,2.0,4.0,False,False,True,False,False,False
Carino Care at Russell Lea | Carino Care Pty Ltd,Carino Care at Russell Lea,NSW,Private for Profit,Small,4.0,0.12220271210006999,0.0435760823187199,0.07862662978135009,Aligned,False,3.0,5.0,False,False,False,False,False,False
Scalabrini Village Griffith | Scalabrini Village Ltd,Scalabrini Village Griffith,NSW,Not for Profit,Medium,3.0,0.1889348307351892,-0.1719882124381784,0.36092304317336765,Aligned,False,3.0,5.0,False,False,False,False,False,False
Aeralife Pennant Hills | Heritage Care Pty Ltd,Aeralife Pennant Hills,NSW,Private for Profit,Small,5.0,0.6579125941004778,0.2591403770756181,0.39877221702485965,Aligned,False,4.0,5.0,False,False,False,False,False,False
IRT Culburra Beach | Illawarra Retirement Trust,IRT Culburra Beach,NSW,Not for Profit,Medium,4.0,-0.03970460849726156,0.0435760823187199,-0.08328069081598147,Aligned,False,4.0,5.0,False,False,False,False,False,False
Yeoval Community Nursing Home | United Protestant Association of NSW Limited,Yeoval Community Nursing Home,NSW,Not for Profit,Small,5.0,0.27858229980267774,0.2591403770756181,0.019441922727059635,Aligned,False,4.0,5.0,False,False,False,False,False,False
Finley Regional Care | Finley Regional Care Ltd,Finley Regional Care,NSW,Not for Profit,Medium,4.0,-0.4390386574147162,0.0435760823187199,-0.4826147397334361,Potentially over-rated,False,4.0,5.0,False,False,False,True,False,False
Seven Hills Nursing Home | SEVEN HILLS NURSING HOME PTY LIMITED,Seven Hills Nursing Home,NSW,Private for Profit,Medium,4.0,0.13685680620351248,0.0435760823187199,0.09328072388479258,Aligned,False,3.0,5.0,False,True,False,False,False,False
Cooinda | Respect Group Limited,Cooinda,NSW,Not for Profit,Medium,3.0,0.22360979324465305,-0.1719882124381784,0.39559800568283143,Aligned,False,3.0,5.0,False,False,False,False,False,False
McLean Care Mackellar Apex Campus | McLean Care Ltd,McLean Care Mackellar Apex Campus,NSW,Not for Profit,Medium,3.0,-0.37135575289136497,-0.1719882124381784,-0.19936754045318655,Aligned,False,2.0,5.0,False,True,False,False,False,False
Uniting Lillian Wells North Parramatta | The Uniting Church in Australia Property Trust (NSW),Uniting Lillian Wells North Parramatta,NSW,Not for Profit,Medium,4.0,-0.2833463082578469,0.0435760823187199,-0.3269223905765668,Aligned,False,3.0,5.0,False,False,False,False,False,False
Scalabrini Village Chipping Norton | Scalabrini Village Ltd,Scalabrini Village Chipping Norton,NSW,Not for Profit,Large,3.0,-0.2274472379853546,-0.1719882124381784,-0.05545902554717619,Aligned,False,3.0,5.0,False,False,False,False,False,False
Southhaven Aged Care | IC (PADSTOW HEIGHTS) PTY LTD,Southhaven Aged Care,NSW,Private for Profit,Large,3.0,0.19547908632842734,-0.1719882124381784,0.3674672987666058,Aligned,False,3.0,5.0,False,False,False,False,False,False
St Hedwig Village | Catholic Healthcare Limited,St Hedwig Village,NSW,Not for Profit,Small,4.0,0.5206881739244064,0.0435760823187199,0.47711209160568646,Potentially under-rated,False,4.0,5.0,False,True,False,False,False,False
Turramurra House Nursing Home | Thompson Health Care Pty Ltd,Turramurra House Nursing Home,NSW,Private for Profit,Small,4.0,-0.0725172534837179,0.0435760823187199,-0.1160933358024378,Aligned,False,4.0,5.0,False,False,False,False,False,False
Horton House and Warmington Lodge | Yass Valley Aged Care Limited,Horton House and Warmington Lodge,NSW,Private for Profit,Medium,4.0,-0.23407429795797952,0.0435760823187199,-0.2776503802766994,Aligned,False,3.0,5.0,False,False,False,False,False,False
Chow Cho-Poon Nursing Home | Australian Nursing Home Foundation Limited,Chow Cho-Poon Nursing Home,NSW,Not for Profit,Small,4.0,1.0162570461377165,0.0435760823187199,0.9726809638189966,Potentially under-rated,False,5.0,5.0,False,True,False,False,False,False
Mountainview Nursing Home | MOUNTAINVIEW NURSING HOME PTY LIMITED,Mountainview Nursing Home,NSW,Private for Profit,Medium,3.0,0.006907161925454468,-0.1719882124381784,0.17889537436363287,Aligned,False,3.0,4.0,False,False,False,False,False,False
Scalabrini Village Allambie Heights | Scalabrini Village Ltd,Scalabrini Village Allambie Heights,NSW,Not for Profit,Medium,3.0,0.296971732375636,-0.1719882124381784,0.4689599448138144,Potentially under-rated,False,3.0,5.0,False,False,False,False,False,True
Laurieton Lakeside Aged Care Residence | Halenvy Pty Limited,Laurieton Lakeside Aged Care Residence,NSW,Private for Profit,Medium,4.0,0.03393280785915933,0.0435760823187199,-0.00964327445956057,Aligned,False,3.0,4.0,False,False,False,False,False,False
Tarragal House | Thompson Health Care Pty Ltd,Tarragal House,NSW,Private for Profit,Medium,4.0,-0.17782408925960366,0.0435760823187199,-0.22140017157832356,Aligned,False,1.0,5.0,False,False,True,False,False,False
Whiddon Temora Narraburra | The Frank Whiddon Masonic Homes of New South Wales,Whiddon Temora Narraburra,NSW,Not for Profit,Small,4.0,-0.2906528468767786,0.0435760823187199,-0.3342289291954985,Aligned,False,3.0,5.0,False,False,False,False,False,False
Gillawarna Village | Bankstown City Aged Care Ltd,Gillawarna Village,NSW,Not for Profit,Large,4.0,0.18525093311755403,0.0435760823187199,0.14167485079883413,Aligned,False,3.0,5.0,False,False,False,False,False,False
Twilight Grace Gardens | Twilight House,Twilight Grace Gardens,NSW,Not for Profit,Small,3.0,0.15840353051050138,-0.1719882124381784,0.3303917429486798,Aligned,False,3.0,5.0,False,True,False,False,False,False
Sirius Cove Nursing Home | Fresh Fields Aged Care (NSW) - No 1 Pty Ltd,Sirius Cove Nursing Home,NSW,Private for Profit,Small,4.0,0.531926691252176,0.0435760823187199,0.48835060893345605,Potentially under-rated,False,4.0,5.0,False,False,False,False,False,False
Estia Health Kogarah | Estia Investments Pty Ltd,Estia Health Kogarah,NSW,Private for Profit,Medium,4.0,0.2006200292930501,0.0435760823187199,0.1570439469743302,Aligned,False,3.0,5.0,False,False,False,False,False,False
Russian Relief Association of St Sergius of Radonezh | Russian Relief Association of St Sergius of Radonezh,Russian Relief Association of St Sergius of Radonezh,NSW,Not for Profit,Large,4.0,0.8372057048085813,0.0435760823187199,0.7936296224898614,Potentially under-rated,False,4.0,5.0,False,False,False,False,False,False
SummitCare Smithfield | Stelcom Pty Limited,SummitCare Smithfield,NSW,Private for Profit,Medium,4.0,1.0614791650534037,0.0435760823187199,1.0179030827346838,Potentially under-rated,False,5.0,5.0,True,True,False,False,False,False
Bernard Chan Nursing Home | Australian Nursing Home Foundation Limited,Bernard Chan Nursing Home,NSW,Not for Profit,Small,4.0,0.6453516315083099,0.0435760823187199,0.60177554918959,Potentially under-rated,False,5.0,5.0,False,False,False,False,False,False
Scalabrini Village Nursing Home (Bexley) | Scalabrini Village Ltd,Scalabrini Village Nursing Home (Bexley),NSW,Not for Profit,Large,3.0,-0.1653843436225733,-0.1719882124381784,0.006603868815605124,Aligned,False,2.0,5.0,False,True,False,False,False,False
Regis Rose Bay | Regis Aged Care Pty Ltd,Regis Rose Bay,NSW,Private for Profit,Small,5.0,0.3268636478842567,0.2591403770756181,0.0677232708086386,Aligned,False,5.0,5.0,False,False,False,False,False,False
Southern Cross Care Ozanam Residential Aged Care | Southern Cross Care (NSW & ACT) Limited,Southern Cross Care Ozanam Residential Aged Care,ACT,Not for Profit,Medium,3.0,0.11587539276594339,-0.1719882124381784,0.2878636052041218,Aligned,False,3.0,5.0,True,True,False,False,False,False
Uniting Mirinjani Weston ACT | The Uniting Church in Australia Property Trust (NSW),Uniting Mirinjani Weston ACT,ACT,Not for Profit,Medium,4.0,0.3642327114967853,0.0435760823187199,0.3206566291780654,Aligned,False,5.0,5.0,True,True,False,False,False,False
Uniting Mirinjani Weston ACT | The Uniting Church in Australia Property Trust (NSW),Uniting Mirinjani Weston ACT,ACT,Not for Profit,Medium,4.0,0.3642327114967853,0.0435760823187199,0.3206566291780654,Aligned,False,3.0,5.0,True,True,False,False,False,False
Sir Leslie Morshead Manor | Morshead Home For Veterans and Other Aged Persons Limited,Sir Leslie Morshead Manor,ACT,Not for Profit,Medium,4.0,0.28850234012885584,0.0435760823187199,0.24492625781013594,Aligned,False,4.0,5.0,False,False,False,False,False,False
RFBI Holt Masonic Village | Royal Freemasons' Benevolent Institution,RFBI Holt Masonic Village,ACT,Not for Profit,Small,4.0,-0.094187026423366,0.0435760823187199,-0.13776310874208592,Aligned,False,2.0,5.0,False,False,True,False,False,False
Goodwin Ainslie (Goodwin House) | Goodwin Aged Care Services Limited,Goodwin Ainslie (Goodwin House),ACT,Not for Profit,Medium,4.0,0.4998964443112945,0.0435760823187199,0.4563203619925746,Aligned,False,4.0,5.0,False,False,False,False,False,False
Goodwin Farrer (George Sautelle House) | Goodwin Aged Care Services Limited,Goodwin Farrer (George Sautelle House),ACT,Not for Profit,Medium,4.0,0.08269218470601077,0.0435760823187199,0.039116102387290866,Aligned,False,4.0,5.0,False,False,False,False,False,False
Adria Village Ltd | Adria Village Limited,Adria Village Ltd,ACT,Not for Profit,Small,4.0,0.09077792492358543,0.0435760823187199,0.047201842604865527,Aligned,False,3.0,5.0,False,False,False,False,False,False
Villaggio Sant Antonio Hostel | Villaggio Italiano Ltd,Villaggio Sant Antonio Hostel,ACT,Not for Profit,Medium,4.0,-0.2013803076458386,0.0435760823187199,-0.2449563899645585,Aligned,False,2.0,5.0,False,True,True,False,False,False
BaptistCare Carey Gardens Centre | BaptistCare,BaptistCare Carey Gardens Centre,ACT,Not for Profit,Small,4.0,0.6607707236769789,0.0435760823187199,0.617194641358259,Potentially under-rated,False,5.0,5.0,False,False,False,True,False,False
Mountain View Aged Care Plus Centre | The Salvation Army (NSW) Property Trust,Mountain View Aged Care Plus Centre,ACT,Not for Profit,Medium,4.0,-0.029156340990949842,0.0435760823187199,-0.07273242330966974,Aligned,False,3.0,5.0,False,True,False,False,False,False
Warrigal Hughes | Warrigal Care Limited,Warrigal Hughes,ACT,Not for Profit,Large,3.0,-0.02336216925071834,-0.1719882124381784,0.14862604318746006,Aligned,False,3.0,4.0,False,False,False,False,False,False
Bill McKenzie Gardens | RSL LifeCare Limited,Bill McKenzie Gardens,ACT,Not for Profit,Large,4.0,0.3015078576035496,0.0435760823187199,0.2579317752848297,Aligned,False,4.0,5.0,False,False,False,False,False,False
Uniting Eabrai Weston ACT | The Uniting Church in Australia Property Trust (NSW),Uniting Eabrai Weston ACT,ACT,Not for Profit,Small,4.0,-1.2215365464581585,0.0435760823187199,-1.2651126287768784,Potentially over-rated,False,3.0,5.0,False,False,False,False,False,False
Goodwin Monash | Goodwin Aged Care Services Limited,Goodwin Monash,ACT,Not for Profit,Large,4.0,0.13836782761034236,0.0435760823187199,0.09479174529162246,Aligned,False,4.0,5.0,True,True,False,False,False,False
BaptistCare Griffith | BaptistCare,BaptistCare Griffith,ACT,Not for Profit,Large,4.0,0.01612519445103361,0.0435760823187199,-0.02745088786768629,Aligned,False,4.0,5.0,False,False,False,True,False,False
Uniting Mirinjani Weston ACT | The Uniting Church in Australia Property Trust (NSW),Uniting Mirinjani Weston ACT,ACT,Not for Profit,Large,4.0,0.3861981613409813,0.0435760823187199,0.3426220790222614,Aligned,False,5.0,5.0,True,True,False,False,False,False
Uniting Mirinjani Weston ACT | The Uniting Church in Australia Property Trust (NSW),Uniting Mirinjani Weston ACT,ACT,Not for Profit,Large,4.0,0.3861981613409813,0.0435760823187199,0.3426220790222614,Aligned,False,3.0,5.0,True,True,False,False,False,False
Fred Ward Gardens | RSL LifeCare Limited,Fred Ward Gardens,ACT,Not for Profit,Large,4.0,-0.4653991910199778,0.0435760823187199,-0.5089752733386976,Potentially over-rated,False,1.0,5.0,True,False,True,False,False,False
Jindalee Aged Care Residence | Johnson Village Services Pty Ltd,Jindalee Aged Care Residence,ACT,Private for Profit,Large,4.0,0.26736404704811206,0.0435760823187199,0.22378796472939216,Aligned,False,3.0,5.0,False,False,False,False,False,False
Avonlea | Respect Group Limited,Avonlea,VIC,Not for Profit,Small,4.0,-0.351532564051467,0.0435760823187199,-0.3951086463701869,Aligned,False,3.0,5.0,True,False,False,False,False,False
Margery Cole Residential Care Service | Yallambee Traralgon Village For The Aged Inc,Margery Cole Residential Care Service,VIC,Not for Profit,Large,4.0,-0.14213169103207382,0.0435760823187199,-0.18570777335079372,Aligned,False,3.0,5.0,False,False,False,False,False,False
Manor Court Werribee Aged Care Ltd | MANOR COURT WERRIBEE AGED CARE LIMITED,Manor Court Werribee Aged Care Ltd,VIC,Not for Profit,Medium,3.0,-0.10716037262510873,-0.1719882124381784,0.06482783981306968,Aligned,False,3.0,5.0,False,False,False,False,False,False
Woorayl Lodge Hostel | Woorayl Lodge Inc,Woorayl Lodge Hostel,VIC,Not for Profit,Small,4.0,-0.4376915864557989,0.0435760823187199,-0.4812676687745188,Potentially over-rated,False,3.0,5.0,False,False,False,False,False,False
Dorothy Impey Home | Coburg Home for the Aged Inc,Dorothy Impey Home,VIC,Not for Profit,Medium,4.0,-0.4912302640774699,0.0435760823187199,-0.5348063463961898,Potentially over-rated,False,3.0,5.0,True,False,False,False,False,False
Mercy Place Colac | Mercy Aged and Community Care Ltd,Mercy Place Colac,VIC,Not for Profit,Large,4.0,-0.266726345492134,0.0435760823187199,-0.3103024278108539,Aligned,False,3.0,5.0,False,False,False,False,False,False
Eva Tilley Memorial Hostel | EVA TILLEY MEMORIAL HOME INCORPORATED,Eva Tilley Memorial Hostel,VIC,Not for Profit,Large,3.0,-0.0123193620620905,-0.1719882124381784,0.1596688503760879,Aligned,False,3.0,5.0,False,True,False,False,False,False
Sunnyside House | Sunnyside House Inc,Sunnyside House,VIC,Not for Profit,Small,4.0,-0.3302434374073677,0.0435760823187199,-0.3738195197260876,Aligned,False,3.0,5.0,False,False,False,False,False,False
Rose Lodge | Wonthaggi & District Elderly Citizens Homes Inc,Rose Lodge,VIC,Not for Profit,Medium,3.0,-0.7033635243959906,-0.1719882124381784,-0.5313753119578122,Potentially over-rated,False,1.0,5.0,False,False,False,False,False,False
Carinya Lodge Hostel | CARINYA LODGE HOMES INC.,Carinya Lodge Hostel,VIC,Not for Profit,Small,4.0,-0.042815459972973556,0.0435760823187199,-0.08639154229169346,Aligned,False,3.0,5.0,False,False,False,False,False,False
mecwacare Noel Miller Centre | MECWA Limited,mecwacare Noel Miller Centre,VIC,Not for Profit,Large,4.0,0.034900365627913654,0.0435760823187199,-0.008675716690806246,Aligned,False,3.0,5.0,False,True,False,False,False,False
"Jewish Care (Vic) Inc. Residential Homes, Windsor | Jewish Care (Victoria) Inc","Jewish Care (Vic) Inc. Residential Homes, Windsor",VIC,Not for Profit,Large,4.0,-0.20086522559169964,0.0435760823187199,-0.24444130791041954,Aligned,False,3.0,5.0,False,True,False,False,False,False
Nazareth House Camberwell | Nazareth Care,Nazareth House Camberwell,VIC,Not for Profit,Medium,4.0,0.7228012376159669,0.0435760823187199,0.679225155297247,Potentially under-rated,False,5.0,5.0,False,True,False,False,False,False
Ashleigh House Hostel | Ashleigh House Ltd,Ashleigh House Hostel,VIC,Not for Profit,Medium,4.0,-0.4733171527119713,0.0435760823187199,-0.5168932350306912,Potentially over-rated,False,3.0,4.0,False,False,False,False,False,False
Alcheringa | Respect Group Limited,Alcheringa,VIC,Not for Profit,Medium,4.0,-0.3038784401944748,0.0435760823187199,-0.3474545225131947,Aligned,False,2.0,5.0,False,False,True,False,False,False
Benetas Broughton Hall | Anglican Aged Care Services Group,Benetas Broughton Hall,VIC,Not for Profit,Small,4.0,0.12110377825258152,0.0435760823187199,0.07752769593386162,Aligned,False,3.0,5.0,True,True,False,False,False,False
Cohuna Village | Respect Group Limited,Cohuna Village,VIC,Not for Profit,Small,4.0,-0.23396121906320957,0.0435760823187199,-0.27753730138192945,Aligned,False,3.0,5.0,False,False,False,False,False,False
Benetas Gladswood Lodge | Anglican Aged Care Services Group,Benetas Gladswood Lodge,VIC,Not for Profit,Small,4.0,0.005174766642662994,0.0435760823187199,-0.0384013156760569,Aligned,False,3.0,5.0,False,False,False,False,False,False
Benetas Dalkeith Gardens | Anglican Aged Care Services Group,Benetas Dalkeith Gardens,VIC,Not for Profit,Medium,4.0,0.2626317120220435,0.0435760823187199,0.2190556297033236,Aligned,False,2.0,5.0,False,False,True,False,False,False
Campbell Place | Australian Unity Care Services Pty Ltd,Campbell Place,VIC,Private for Profit,Medium,4.0,0.2980469277762745,0.0435760823187199,0.2544708454575546,Aligned,False,3.0,5.0,False,False,False,False,False,False
Emmy Monash Aged Care | EMMY MONASH AGED CARE INC.,Emmy Monash Aged Care,VIC,Not for Profit,Large,4.0,-0.16582813886499118,0.0435760823187199,-0.20940422118371108,Aligned,False,3.0,5.0,False,False,False,False,False,False
Vasey RSL Care Frankston South | VASEY RSL CARE LIMITED,Vasey RSL Care Frankston South,VIC,Not for Profit,Large,4.0,0.22645684118674492,0.0435760823187199,0.18288075886802502,Aligned,False,3.0,5.0,False,False,False,False,False,False
AdventCare Whitehorse | Seventh-Day Adventist Aged Care (Victoria) Ltd,AdventCare Whitehorse,VIC,Not for Profit,Large,3.0,0.10147353592220247,-0.1719882124381784,0.2734617483603809,Aligned,False,3.0,5.0,False,True,False,False,False,False
AdventCare Yarra Ranges | Seventh-Day Adventist Aged Care (Victoria) Ltd,AdventCare Yarra Ranges,VIC,Not for Profit,Small,4.0,0.2925082449829391,0.0435760823187199,0.2489321626642192,Aligned,False,3.0,5.0,True,False,False,False,False,False
Dunmunkle Lodge Hostel | DUNMUNKLE LODGE INC.,Dunmunkle Lodge Hostel,VIC,Not for Profit,Small,3.0,-0.6031717397809933,-0.1719882124381784,-0.43118352734281484,Aligned,False,3.0,4.0,False,False,False,False,False,False
Wharparilla Lodge | Echuca Benevolent Society Inc,Wharparilla Lodge,VIC,Not for Profit,Medium,4.0,0.03835018237419361,0.0435760823187199,-0.00522589994452629,Aligned,False,3.0,5.0,False,False,False,False,False,False
Edgarley Home | Edgarley Home Inc,Edgarley Home,VIC,Not for Profit,Small,4.0,-0.44477622635496955,0.0435760823187199,-0.48835230867368945,Potentially over-rated,False,2.0,5.0,False,False,True,False,False,False
Karingal Seymour | Seymour Elderly Citizens Hostel Inc,Karingal Seymour,VIC,Not for Profit,Small,4.0,-0.0018800985232154631,0.0435760823187199,-0.04545618084193536,Aligned,False,3.0,5.0,False,False,False,False,False,False
Mercy Place Boronia | Mercy Aged and Community Care Ltd,Mercy Place Boronia,VIC,Not for Profit,Small,4.0,0.11078542102363298,0.0435760823187199,0.06720933870491308,Aligned,False,3.0,5.0,False,False,False,False,False,False
mecwacare Simon Price Centre | MECWA Limited,mecwacare Simon Price Centre,VIC,Not for Profit,Medium,4.0,-0.1664463486728089,0.0435760823187199,-0.2100224309915288,Aligned,False,3.0,5.0,False,True,False,False,False,False
Jacaranda House Hostel | Bairnsdale Regional Health Service,Jacaranda House Hostel,VIC,Government,Small,4.0,-0.5766002489783458,0.0435760823187199,-0.6201763312970657,Potentially over-rated,False,3.0,5.0,True,False,False,False,False,False
Benetas St Paul's Terrace | Anglican Aged Care Services Group,Benetas St Paul's Terrace,VIC,Not for Profit,Medium,4.0,0.2880284897328956,0.0435760823187199,0.24445240741417568,Aligned,False,3.0,5.0,False,False,False,False,False,False
